,Date,User,Tweet,Like,Reply,Retweet,Quote
109,2022-01-12 21:12:34+00:00,HowardTuanqui,"So kaya pala @jonvicremulla deleted his own survey where @lenirobredo won overwhelmingly because he's rooting for diktajr. Hahahaha! Trash.

 #DISQUALIFYmarcos
#DISQUALIFYbbm
#marcosMAGNANAKAW
#marcosMANDARAMBONG
#marcosSINUNGALING
#marcosDIKTADOR
#NeverForget
#NeverAgain qqqqq",37,3,11,0
110,2022-01-12 21:10:59+00:00,Mewsicluvah,"Dear @lenirobredo,
Magpataas po muna kayo ng rating baka kasi matulad sa Rappler ang score nyo. Least trusted fake news factory. https://t.co/gwcStPSFDD qqqqq",1,0,0,0
111,2022-01-12 21:09:00+00:00,Maxime4u,"GUARANTEED ANG PAG KA BOBA NI LENI -  yung ibang followers ayaw nilang aminin na Leni sila, nahihiya na        @luminoustrix @parasitete1 https://t.co/9ACRrxq6UD qqqqq",5,0,2,0
112,2022-01-12 21:07:08+00:00,Maxime4u,"KAHIT ISANG DOSENA PO ANG DEGREES NI LENI    Hiyang hiya na ang mga folllowers ni Leni , She has a mind of a 5 year old  @luminoustrix @parasitete1 https://t.co/4hlivbM2bD qqqqq",10,2,2,2
113,2022-01-12 21:02:41+00:00,143bluemarlin,Hoy Shunga! @rowena_guanzon Ang Diploma ay hindi sukatan ng katalinuhan! Tignan mo si @lenirobredo may PhD daw pero bakit BOBA pa din?😂 https://t.co/xsi1MKbL9k qqqqq,12,3,1,0
114,2022-01-12 21:00:49+00:00,inquirerdotnet,"#ICYMI: For Vice President Leni Robredo, the COVID-19 pandemic has uncovered “systemic ills” in the country’s healthcare system. https://t.co/m1TgzgJHnd qqqqq",26,0,5,0
115,2022-01-12 20:59:08+00:00,Alhassaanee,Niom Bugn leni daur gnuni classico nexatoul Sugn leine dauragoul gnuni classico qu’on aime😭😂🤣🤣 qqqqq,3,0,0,1
116,2022-01-12 20:55:46+00:00,AprilHandumon,"matagal na akong OFW at tanging fb lng ang paraan para mkaiwas HOMESICK at PANGUNGULILA sa pamilya ko, pero anong ginawa ng kampon mo? salut kayo @lenirobredo maghuhukay ako ng maghuhukay pati pamilya at begotelyo huhukayin ko ang baho nyo! https://t.co/lP4aT9aXMB qqqqq",0,0,0,0
117,2022-01-12 20:54:04+00:00,QuentinDionisio,"President: Leni Robredo
VP: Tito Sotto
Sen: Neri Colmenares
         Elmer Labog
         Chel Diokno
         Sonny Matula
         Teddy Baguilat
         
Partylist : Any Makabayan Bloc PL qqqqq",0,0,0,0
118,2022-01-12 20:45:08+00:00,CaparrosoFabio,"Quien esta casada leni en mi Au? Pues con Chaz, algo arriesgado el shipp pero lo nesecito
Leni y Chaz tienen 2 hijos, Lanisha Loud y Loriel Loud
Lanisha es muy amante del maquillaje y su hermano loriel es modelo de la empresa ""Leni Fashion""
#AuLery #Chazni 
Por: @ForshJohn https://t.co/txcHmvAtNO qqqqq",12,0,1,0
119,2022-01-12 20:44:29+00:00,heyfrozenyogurt,Leni in your Area 💖 #LetLeniLead 🎀 https://t.co/z6R2wH6yPT qqqqq,1,0,0,0
120,2022-01-12 20:39:25+00:00,Sassysheng15,"Binitawan na c Leni wala raw kwenta kahit anong exposure, lipat na kay Isko... https://t.co/G05Ej0dpwE qqqqq",0,1,0,0
121,2022-01-12 20:37:30+00:00,kmeiyc,Bugün de girmedin leni.. qqqqq,4,1,0,0
122,2022-01-12 20:37:01+00:00,JustPaoloG,"Ah, kaya pala may pagdelete ng Twitter survey kasi di matanggap na leading si Leni. Nkklk Narcos supporters, napakasensitive! 😅 qqqqq",7,1,0,0
123,2022-01-12 20:28:52+00:00,AnieEbreo,"#GobyernongTapatAngatBuhayLahat 
#GobyernongTapat 
VP Leni Robredo for President! https://t.co/rTIr57qtHw qqqqq",0,0,0,0
124,2022-01-12 20:26:46+00:00,marrymeJongin,Exo-l here! 🙋 And my president is Leni Robredo! 🌸🌸🌸 https://t.co/fAlOU2h1Bq qqqqq,8,0,1,0
125,2022-01-12 20:25:25+00:00,marrymeJongin,"Please help support Kpop Stans 4 Leni, add a #Twibbon now! https://t.co/D74eaVndnN qqqqq",1,0,0,0
126,2022-01-12 20:24:46+00:00,MontesaJanseen,"Yung mga bbm, supalpal na sa kanila achievements ni Leni, muntanga pa din. qqqqq",1,0,1,0
127,2022-01-12 20:23:17+00:00,Janwiieee,makaproud ning mga Leni supporters diris oroq &lt;333 if naas pagadian mujoin yata ko :)) qqqqq,3,1,0,0
128,2022-01-12 20:22:37+00:00,todongpnoy,"Sorry,traitor Leni for badmouthing your own country at the UN. Traitor to the military is death through a firing squads. https://t.co/AHMdcGatAG qqqqq",0,0,0,0
129,2022-01-12 20:20:56+00:00,iamkielicious,"Please help support Kpop Stans 4 Leni, add a #Twibbon now! https://t.co/wkhho50IDr qqqqq",1,0,0,0
130,2022-01-12 20:16:04+00:00,carlilayb,Grabeeee this Moderna!  Cant imagine how @lenirobredo  make it through while on Odette Relief Ops. 🙃🙃🙃🙃🙃 qqqqq,0,1,0,0
131,2022-01-12 20:10:36+00:00,krib24,yong tito ko LENI ang asawa nya na OFW NARCOS JR... kaya lagi sila nagbabangayan😂😂tinanong kung bakit NARCOS jr Yong sagot basta BBM lang ko ya ah😂😂😂😂 qqqqq,38,5,5,2
132,2022-01-12 20:10:30+00:00,mzjhsksjdjsks,har baat khul k nai batai jayi kuch batain khud bhi smjh leni chhaiye insaan ko har waqt ki ego na le doobti hai qqqqq,0,0,0,0
133,2022-01-12 20:06:38+00:00,roughaeI,not jonvic deleting the informal poll cause leni was winning 😭😭😭 qqqqq,8,0,0,0
134,2022-01-12 20:06:15+00:00,FrizMojAlvaro,Nie odpisywalam przez kilka minut i babcia od razu leni odpisz no kurde qqqqq,1,0,0,0
135,2022-01-12 20:03:32+00:00,James52959899,From Negros with love!we’re all for Leni/Kiko https://t.co/yEQdVt2S0m qqqqq,2,0,0,0
136,2022-01-12 20:02:44+00:00,todongpnoy,Did kiko asked Leni where she got all those millions? Aber kiko? Aber? https://t.co/E7fGYUOxAx qqqqq,0,1,0,0
137,2022-01-12 19:59:28+00:00,Peejung17,Angat Buhay sa Lahat- included ba yung kinancel nila na business and individual?or for leni sipsipporter? qqqqq,0,0,0,0
138,2022-01-12 19:54:42+00:00,DIheartfm,"Anak ni Leni 6K$ ang tuition sa US saan sya kumukuha ng ganun kalaki!?magkano labg sweldo ng VP😂

BBMSARA PARIN
#KayMarcosTayo qqqqq",13,5,0,0
139,2022-01-12 19:53:04+00:00,jobwelldan,"Please help support Kpop Stans 4 Leni, add a #Twibbon now! https://t.co/GXAOknhVx1 qqqqq",2,0,0,0
140,2022-01-12 19:49:44+00:00,KheyCaasi,"Please help support Kpop Stans 4 Leni, add a #Twibbon now! https://t.co/1ibok8LnTq qqqqq",1,0,0,0
141,2022-01-12 19:48:51+00:00,justhopia,"i think kaya ang bilis dumami members ng ""ABL - angat buhay lahat"" bc the name of the group doesnt include vp leni's name on it. dont get me wrong but meron talagang stigma if u associate urself with leni groups. qqqqq",0,2,0,0
142,2022-01-12 19:42:53+00:00,MeenaMa82618500,"Don't flirt with me if I'll flirt back bs 
Bekar me tumne apni nas kat leni h 🙂😂 qqqqq",5,2,0,0
143,2022-01-12 19:34:17+00:00,SushmaCharanism,Evar leni time lo tweets veyali 😍 qqqqq,5,7,0,0
144,2022-01-12 19:31:09+00:00,wildhorse08,"Let Leni Lead... ""gobyernong tapat angat buhay lahat"" qqqqq",0,0,0,0
145,2022-01-12 19:31:07+00:00,hiJEB,"Leni speaks well when she talks about economics. Sana pinackage sya as an economist during her campaign. Though it’s a hardsell knowing previous economist presidents underspend + corruption 😑 Integrity wise, di naman sya corrupt. It’ll still stand a chance! qqqqq",6,1,0,0
146,2022-01-12 19:29:53+00:00,irenemaybiona1,"Nakakatawa na sasabihan nila na puppet si VP Leni na mas klaro pa sa sikat ng araw kung sino yung mga totoong puppet. Excuse me lang po. 
🤷‍♀️🤷‍♀️ https://t.co/jozJMtOniq qqqqq",2,0,0,0
147,2022-01-12 19:24:24+00:00,altaslm,Si Leni nung pinaguusapan kung i a adopt nila si Binay https://t.co/QH7mTdDmHC qqqqq,0,0,0,0
148,2022-01-12 19:23:27+00:00,Siberjerma,"LENI ROBREDO ANGAT BUHAY DAW, tinawanan ni SASS 'Parang DAANG MATUWID ni... https://t.co/pNoIi2ow7W via @YouTube qqqqq",0,0,0,0
149,2022-01-12 19:22:38+00:00,thinKerDrz,Kl @fatima_sarwar13 ki traf say birthday ki khushi main KEMU kay patiala ground main wase u areez langar e aam ka intezam hoga😍😍😍🥳🤣😂 so jisnay treat leni hay pohnch jayeee https://t.co/gC4Bv6xbHr qqqqq,3,1,1,0
150,2022-01-12 19:20:57+00:00,EDM0NT0N,"I have said this years ago. It would be Leni if she will run independent and leave LP. Well, she filed COC as independent but still chairs the LP. Definitely non-independent from the influence of any political party. For me it's a big joke. qqqqq",0,0,0,0
151,2022-01-12 19:09:54+00:00,mamonveloso,Sulit na sulit po ang pasahod namin sa inyo Ma'am @lenirobredo! qqqqq,6,0,0,0
152,2022-01-12 19:08:47+00:00,mariannesclcs,please lang ayaw ipaagi sa akong feed nang leni qqqqq,0,0,0,0
153,2022-01-12 19:02:21+00:00,MirzaMalaika1,"WBg apki tough routine start hony wali h....♥️
But ap ny tension nahi leni....hum or humari duaein humesha ap k sath h....🤲🌺
Allah pak aasaniyaan ataa kry ga In Sha Allahhhh😍💝
@WaseemBadami qqqqq",5,3,1,0
154,2022-01-12 19:01:19+00:00,MamaBee54784657,"Daming chuwariwap ni Manay Leni triggered doon sa tweet ko about FEM &amp; BBM. 😜😜😜 ❤️💚✌️👊
#KayMarcosTayo qqqqq",11,0,1,0
155,2022-01-12 19:00:40+00:00,dodypena3,"Dear madumb sinungaling @lenirobredo apologists and fanatics 
Ang hirap siguro ng trabahong binigay sa inyo ng INA NIYO! Kaya niyo pa? Tapos sabihan pa kayo na pagtanggol niyo siya smartly pa? 😂😂😂 https://t.co/W6yVpPIVOM qqqqq",2,0,0,0
156,2022-01-12 18:59:25+00:00,madsvitaliano,We are here for you Madam Leni 🤗🤗🤗 #wegotchu #kakampink https://t.co/0nfRdVMUSM qqqqq,1,0,0,0
157,2022-01-12 18:59:02+00:00,princeofBicol,Yung partido ni @lenirobredo walang pagkakaiba sa Suicide Squad. YKWIM 😉 qqqqq,0,0,0,0
158,2022-01-12 18:57:34+00:00,blueberry_bog,iron will sounds like a leni riefenstahl joint wtf is this qqqqq,0,1,0,0
159,2022-01-12 18:56:59+00:00,yuqi_chan6,"#PokPokForLeni credits to a troll who coined this! 

im happy to announce that im leading this movement of messy ass bottom sluts for Leni HAHAHAHAHAHAHA qqqqq",1,0,0,0
160,2022-01-12 18:56:12+00:00,ajeebhunain,IHC k judge sahb ki bhi koi Khair khabr leni thi. 🤨 qqqqq,0,0,0,0
161,2022-01-12 18:54:40+00:00,MarcosLatta12,"So nacurious lang naman kasi ako if ilang cases na ang napanalo ni Leni Robredo as a lawyer, then napadpad ako sa website ng PAO at may nagtanong na din pala, Abdul Yashin kung sino ka man, sana masaya ka sa sagot ng PAO.. MARS WALANG RECORD NG NAPANALO SI VP. #KayMarcosTayo https://t.co/OvzWegjkUw qqqqq",1,1,0,0
162,2022-01-12 18:53:52+00:00,khanalishaaaaaa,Breakup ko jummah jummah 4 din hue nahi aur isne story bhi daal leni hai  happy 2 months babyyy qqqqq,0,0,0,0
163,2022-01-12 18:51:11+00:00,BatangPink2022,"2:50 am..and still
Leni pa rin ako ng Leni.

Adik na ako may VP.
Natabunan na mga idols ko na celeb hahaha

#LeniKiko2022 
#LeniRobredo2022 
Gobyernong Tapat Angat Buhay Lahat qqqqq",19,1,4,0
164,2022-01-12 18:47:56+00:00,DaveJe16,"Pwede naman sure mananalo si LeNerva sa twitter. Pero hindi pangulo ng bansa kundi ""President of Twitterist mga ka twit-twit niyang kakampots""

@lenirobredo payag kaba sa twitter nalang daw magaganap yung eleksiyon? https://t.co/38CDqYeGzB qqqqq",9,2,1,0
165,2022-01-12 18:41:58+00:00,LitoMontesa,MGA TAO AYAW KAY LENI SA ISANG SURVEY|BBM LANG MALAKAS https://t.co/Thsz9LjZda via @YouTube qqqqq,0,0,0,0
166,2022-01-12 18:32:50+00:00,akosiSHERLOCKH,Mga Doktor ng Magnanakaw for Leni? Ganyan? Charot😭🤣 https://t.co/J3i9jHoNSj qqqqq,0,0,0,0
167,2022-01-12 18:31:28+00:00,todongpnoy,"Awesome YES for Marcoleta,Villar, Gadon  and NO to all who opposed NTF-ELCAC like Leni, kiko, Isko, Risa,,dick, Makabayan bloc partylist, akbayan partylist. https://t.co/yCsuW74Cuw qqqqq",15,2,3,0
168,2022-01-12 18:30:26+00:00,Maripos19656429,"Gutom na gutom Ang fake vp Leni
Atat na atat na mging pangulo
Amputa panu na Ang bansa at pilipino lalo na mhihirap kung Ikaw Ang pangulo Isa Kang puppet ng mga oligarko.pupulitin na sa kangkungan Ang pinas😔🙄👀 qqqqq",1,0,0,0
169,2022-01-12 18:30:16+00:00,joieccruz,"For the longest time, I’ve had a nationalistic mindset when it comes to the innovative products and services we create. It’s time to THINK MORE GLOBAL.

I can feel in my gut that Leni will win. But if my gut is wrong, bye PH muna. qqqqq",4,0,0,0
170,2022-01-12 18:28:57+00:00,Megafan1430,Chran babu looks mida trolls vese laffot batch ni offline lo valla hero di ilanti Royality looks chupiyya manandi. Royal forever our Chitti babu. Kalmasam leni @AlwaysRamCharan gari Smile ki billions of devotes vunnaru. #JaiCharan #Acharya #RowdyBoys  #ManOfMassesRamCharan https://t.co/haaq1hWrdF qqqqq,5,0,5,0
171,2022-01-12 18:26:46+00:00,ChanwooP4,as an iKonic. Let Leni Lead 2022! https://t.co/1JyZmFgh61 qqqqq,1,0,0,0
172,2022-01-12 18:26:40+00:00,Zer0Se7enTen,When did Leni do a Mocha? https://t.co/dMuvDipsZg qqqqq,0,0,0,0
173,2022-01-12 18:26:28+00:00,AngelIslaDiaz28,Kay Leni #AngatBuhayLahat qqqqq,0,0,0,0
174,2022-01-12 18:22:34+00:00,AeonFlux1997,"Nanaginip ako na nanalo si Leni Robredo this 2022 Election at grabe hagulgol ko tas putcha panaginip lang pala but hopefully it will come true. Grabe, nakasanayan na natin sabihin na pag asa pulitika corrupt na agad kaya please this is the only time after a few decades na - qqqqq",1,1,0,0
175,2022-01-12 18:20:18+00:00,0manignat,"Hello PSA lang haha

Kung gusto niyo magkaroon ng Produce 101 PH sa ABS-CBN iboto niyo si Leni para mabalik franchise ng ABS-CBN tapos pagkakagastusan nila yang PD101 na grand comeback nila kaya hindi yan chipipay qqqqq",1,0,0,0
176,2022-01-12 18:18:05+00:00,__________sans,Leni cutie 😭 #LeniForPresident2022 #LeniRobredo2022 https://t.co/rxoex9qqdQ qqqqq,0,0,0,0
177,2022-01-12 18:17:45+00:00,francomamansag,"Please help support Kpop Stans 4 Leni, add a #Twibbon now! https://t.co/LvQv5l2N4i qqqqq",2,0,0,0
178,2022-01-12 18:17:09+00:00,92VenK,"Huwag niyung kini question Educational Background ni VP Leni kase kung ikukumpara naman sa idol nyung mga trolls ni BBM nakagraduate si Leni legit na abogada,degree holder di tulad ng idol nyu kumakapit lang sa special diploma in short dropout… qqqqq",2,0,0,0
179,2022-01-12 18:17:08+00:00,Lenikabet,"The difference between Sandro and LENI daughter's.

SANDRO was insulted by history.
.
ROBREDO SISTERS are insulted by their doings.
.
know the difference.

#KayMarcosTayo qqqqq",3,1,0,0
180,2022-01-12 18:12:58+00:00,zainararu,People shame Leni for taking the bar twice when they choose someone who didn't actually finished college. Clowns. 🤡 https://t.co/YVnP2SCrqj qqqqq,0,0,0,0
181,2022-01-12 18:10:53+00:00,altGenie,I’ve just re-watched Don’t Look Up on Netflix and I want to congratulate @LeniRobredo for her successful first Hollywood biopic film that is so accurate even the cast nailed the roles of their real-life counterparts 🏆 https://t.co/lt6DOZG1q6 qqqqq,8,1,1,0
182,2022-01-12 18:09:24+00:00,Erotissimo1,Exols for Leni? ❤ https://t.co/W1OpEKHL6C qqqqq,1,0,0,0
183,2022-01-12 18:08:13+00:00,ruru2992ruru,Bobo raw si Leni eh pota ano si BBM? God  of all empty brains??? https://t.co/yvAKZ80BsR qqqqq,0,0,0,0
184,2022-01-12 18:08:07+00:00,manofsteel235,"NTR and AA fans   Prabhas fans ki insecurity antaru enduku ra ante chepparu...
100cr leni ntr ni chusi memu enduku insecure ga feel avutham??
Own fanbase and Records leni AA ni chusi enduku insecure ga feel avvatham??

Cheppandi?? qqqqq",5,0,3,0
185,2022-01-12 18:01:34+00:00,gara_xyz,Watch “Leni Klum for Numéro Russia” by @thisisgara on #Vimeo https://t.co/bOhNqoAaJu qqqqq,0,0,0,0
186,2022-01-12 18:01:32+00:00,ryujinyohan,I noticed something in the comments sa isang news pertaining Leni. These different comments sounds very similar. sunod-sunod yan. https://t.co/RmLRupnoUc qqqqq,0,1,0,0
187,2022-01-12 18:01:15+00:00,hanarimyoui,"Sorry palakas muna kayo leni wag kanang umasang mananalo ka kung sa caravan palang hindi mona kaya 
BBMSARA PARIN
#KayMarcosTayo https://t.co/0kfCcqFNyK qqqqq",1,0,0,0
188,2022-01-12 17:59:03+00:00,renechocnut,leni robredo is a ravenclaw qqqqq,0,0,0,0
189,2022-01-12 17:57:28+00:00,kimmyEfAy,"ABL. Ano Ba Leni?

https://t.co/MQuX2Xw4xo qqqqq",0,0,0,0
190,2022-01-12 17:57:22+00:00,hanarimyoui,"Leni i think in order for you to win is kailangan mo muna ng ganitong supporter ung matapang kahit mag isa lang hindi ung matapang lang pag ma kasama mang trashtalk hahaha palibhasa mga trash opps🤭
#KayMarcosTayo https://t.co/bPqj8OD03S qqqqq",2,1,0,0
191,2022-01-12 17:57:14+00:00,cheesychuckie,"Ako ay lumalaban at sumusuporta para kay LENI at KIKO at para sa mas magandang kinabukasan ng bawat Pilipino!

Kay LENI ROBREDO at KIKO PANGILINAN, Gobyernong Tapat, Angat Buhay Lahat!
#LakasNiLeni #LeniKiko2022 https://t.co/YnV0kglHXe qqqqq",0,0,0,0
192,2022-01-12 17:56:17+00:00,jamkutch,"I cannot comprehend the group ""Anything but Leni"" ???? ""Anything but Marcos"" is understandable. Panigurado, propaganda ng mga Marcos 'yan. qqqqq",4,0,0,0
193,2022-01-12 17:55:03+00:00,hanarimyoui,"I think enough natong reason nato not to vote leni 
BBMSARA PARIN
#KayMarcosTayo https://t.co/lqxv5WETQv qqqqq",1,0,0,0
194,2022-01-12 17:54:32+00:00,curvy214,"Libre na may kasama pang message of concern and prayers from @VPPilipinas! Salamat gid! You are a true blue public servant! Nag-iisang ikaw na talaga, VP Leni! Sana magka A-HA moment na ang Filipinos and vote for you! #GobyernongTapatAngatBuhayLahat #LetLeniLead2022 #LeniKiko2022 https://t.co/HJsMvhSlPm qqqqq",1,0,0,0
195,2022-01-12 17:53:44+00:00,IntrovertGadini,Crowd lo dialogues leni evo wide shots ki dupe tho kaanichesi untaru..covid time lo anthakante em chestaru..ippatike chala delay aindi. https://t.co/9sHmnqZ5ds qqqqq,0,0,0,0
196,2022-01-12 17:52:26+00:00,James_Arki,"VP LENI is a leader who inspires people to be at their best and to do their best for the benefit of other people.
She really is an advocate. qqqqq",0,0,0,0
197,2022-01-12 17:51:51+00:00,jensmanofoot,"Please help support Kpop Stans 4 Leni, add a #Twibbon now! https://t.co/ygSVqwR7QG qqqqq",1,0,0,0
198,2022-01-12 17:50:11+00:00,GMiningVentures,"Listen to Brian Leni of The Junior Stock Review (@Junior_Stock) speak with Korelin Economics Report about why he is investing in GMIN Ventures. He speaks about GMIN’s management team, financials, and success stories from previous mining projects. $GMIN.V https://t.co/RELXADntV2 qqqqq",2,0,1,0
199,2022-01-12 17:47:01+00:00,paulpasia,"Yun lang, na hijack ang pag hijack sa ABL - ""Angat Buhay Lahat, if Anyone But Leni"" hahaha. https://t.co/BORdzneQJM qqqqq",0,0,0,0
200,2022-01-12 17:42:26+00:00,mauiestia,kay Leni tayo ~~ qqqqq,1,0,0,0
201,2022-01-12 17:42:09+00:00,chantiaaan,"Galit na galit ang kabilang kubol kasi originally ABL is for anti-leni pero na convert ng mga #Kakampinks to a positive way ( #AngatBuhayLahat 🤓) HHAHAHAHAH DASURVVV!

Don't mess with us 😴💗 qqqqq",2,0,0,0
202,2022-01-12 17:40:30+00:00,Jsdantis,just read a post calling leni “mediocre” when she easily outshines everyone else - literally everyone else. where the hell do these guys live? qqqqq,0,0,0,0
203,2022-01-12 17:37:05+00:00,_andreevillegas,Leni vs Sara https://t.co/tRubXn5Rdx qqqqq,0,1,0,0
204,2022-01-12 17:36:32+00:00,ZionMemorize,Leni is the Key https://t.co/ALcsIMAwTA qqqqq,1,0,0,0
205,2022-01-12 17:32:58+00:00,sehunsilog,VP Leni providing swab cabs for more accessible free antigen testing and here we have DOTr prohibiting the lower class to go to vaccination sites by public transportation https://t.co/OArSP54mPl qqqqq,14,0,0,0
206,2022-01-12 17:32:01+00:00,meowb00ts,witty yung respectful open forum like na ginagawa ng mga kakampinks on facebook para makakumbinsi ng mga undecided at soft LBMs. maaattract dito ang mga nag-dadalawang isip o may legit questions about vp leni's qualification to be the next pres. sana lang matuloy ang pagiging qqqqq,1,1,0,0
207,2022-01-12 17:29:41+00:00,britney1430,May mga nag vote ba kay Leni nung 2016 na na disappoint sa kanya? Paki taas ng kamay. qqqqq,1,0,0,0
208,2022-01-12 17:27:52+00:00,kimmyEfAy,"ABL

Ano
Ba
Leni!!!?

Am
Bot (sa imo)
Leni? qqqqq",8,1,0,0
209,2022-01-12 17:25:45+00:00,ewankosayo00,"Facebook: BBM
Twitter: Leni

I just noticed. Nvm anw. qqqqq",0,0,0,0
210,2022-01-12 17:25:14+00:00,thokkath0takura,Sambandam leni vaatilo doori endukra umminchukuntav https://t.co/YbxfckIAd2 qqqqq,10,0,0,1
211,2022-01-12 17:24:30+00:00,Scarlet_Queen21,"Pag si Leni pinili mo ""Agaw Buhay Lahat""

#ABL
#anyonebutleni qqqqq",0,0,0,0
212,2022-01-12 17:22:39+00:00,WetQueen69,"Ok na sabi ng galunggong sa palengke, si Mama Leni daw boto nya.. ✌️ https://t.co/bQNg8EeO0g qqqqq",0,0,0,0
213,2022-01-12 17:21:48+00:00,abet_danan,"Ang daming trolls pag si VP ang headlines ibig sabihin malakas talaga si @lenirobredo.
Full support tayo kay VP mga #Kakampink 
#TROPA2022 
#solidkakampik https://t.co/IRHUx2lVdl qqqqq",28,1,1,0
214,2022-01-12 17:21:47+00:00,03Arsu10,Ap itni samajhdari wali bten karti hn mujhy to ap se tuition leni hogi https://t.co/jnf6EO3Z6m qqqqq,1,1,0,0
215,2022-01-12 17:21:35+00:00,bojag123,"Grabe yung explanation mo PRRD, mukhang papabor sa akin si Leni ❗❗❗ qqqqq",0,0,0,0
216,2022-01-12 17:21:23+00:00,tselsimari,ICYMI: VP Leni’s second tiktok video! https://t.co/gLpJBV5yQE 🥺💗 qqqqq,0,0,0,0
217,2022-01-12 17:20:02+00:00,yogawithben,"ABL - Supporters of 4 candidates, 46.7K members in 25 days. Anti-Leni.
ABL 💖 - Supporters of 1 candidate, 63.3K members in 24 hours. Safe space for all.

#AngatBuhayLahat #LeniKiko2022 https://t.co/oKPyK0ckFV qqqqq",745,25,127,10
